Date,ABBN_BEstEBITDA,ABBN_BEstEPS,ABBN_BEstPERatio,ABBN_BidPrice,ABBN_CurrentMarketCap,ABBN_Dividend12MonthYldGross,ABBN_HighPrice,ABBN_LastPrice,ABBN_LowPrice,ABBN_Volume,ALC_BEstEBITDA,ALC_BEstEPS,ALC_BEstPERatio,ALC_BidPrice,ALC_CurrentMarketCap,ALC_Dividend12MonthYldGross,ALC_HighPrice,ALC_LastPrice,ALC_LowPrice,ALC_Volume,AMRZ_BEstEBITDA,AMRZ_BEstEPS,AMRZ_BEstPERatio,AMRZ_BidPrice,AMRZ_CurrentMarketCap,AMRZ_HighPrice,AMRZ_LastPrice,AMRZ_LowPrice,AMRZ_Volume,CFR_BEstEBITDA,CFR_BEstEPS,CFR_BidPrice,CFR_CurrentMarketCap,CFR_Dividend12MonthYldGross,CFR_HighPrice,CFR_LastPrice,CFR_LowPrice,CFR_Volume,GEBN_BEstEBITDA,GEBN_BEstEPS,GEBN_BEstPERatio,GEBN_BidPrice,GEBN_CurrentMarketCap,GEBN_Dividend12MonthYldGross,GEBN_HighPrice,GEBN_LastPrice,GEBN_LowPrice,GEBN_Volume,GIVN_BEstEBITDA,GIVN_BidPrice,GIVN_CurrentMarketCap,GIVN_Dividend12MonthYldGross,GIVN_HighPrice,GIVN_LastPrice,GIVN_LowPrice,GIVN_Volume,HOLN_BEstEBITDA,HOLN_BidPrice,HOLN_CurrentMarketCap,HOLN_Dividend12MonthYldGross,HOLN_HighPrice,HOLN_LastPrice,HOLN_LowPrice,HOLN_Volume,KNIN_BEstEBITDA,KNIN_BEstEPS,KNIN_BEstPERatio,KNIN_BidPrice,KNIN_CurrentMarketCap,KNIN_Dividend12MonthYldGross,KNIN_HighPrice,KNIN_LastPrice,KNIN_LowPrice,KNIN_Volume,LOGN_BEstEBITDA,LOGN_BEstEPS,LOGN_BEstPERatio,LOGN_BidPrice,LOGN_CurrentMarketCap,LOGN_Dividend12MonthYldGross,LOGN_HighPrice,LOGN_LastPrice,LOGN_LowPrice,LOGN_Volume,LONN_BEstEBITDA,LONN_BEstEPS,LONN_BEstPERatio,LONN_BidPrice,LONN_CurrentMarketCap,LONN_Dividend12MonthYldGross,LONN_HighPrice,LONN_LastPrice,LONN_LowPrice,LONN_Volume,NESN_BidPrice,NESN_CurrentMarketCap,NESN_Dividend12MonthYldGross,NESN_HighPrice,NESN_LastPrice,NESN_LowPrice,NESN_Volume,NOVN_BEstEBITDA,NOVN_BEstEPS,NOVN_BEstPERatio,NOVN_BidPrice,NOVN_CurrentMarketCap,NOVN_Dividend12MonthYldGross,NOVN_HighPrice,NOVN_LastPrice,NOVN_LowPrice,NOVN_Volume,PGHN_BEstEBITDA,PGHN_BEstEPS,PGHN_BEstPERatio,PGHN_BidPrice,PGHN_CurrentMarketCap,PGHN_Dividend12MonthYldGross,PGHN_HighPrice,PGHN_LastPrice,PGHN_LowPrice,PGHN_Volume,ROG_BidPrice,ROG_CurrentMarketCap,ROG_Dividend12MonthYldGross,ROG_HighPrice,ROG_LastPrice,ROG_LowPrice,ROG_Volume,SCMN_BEstEBITDA,SCMN_BEstEPS,SCMN_BEstPERatio,SCMN_BidPrice,SCMN_CurrentMarketCap,SCMN_Dividend12MonthYldGross,SCMN_HighPrice,SCMN_LastPrice,SCMN_LowPrice,SCMN_Volume,SIKA_BEstEBITDA,SIKA_BidPrice,SIKA_CurrentMarketCap,SIKA_Dividend12MonthYldGross,SIKA_HighPrice,SIKA_LastPrice,SIKA_LowPrice,SIKA_Volume,SLHN_BidPrice,SLHN_CurrentMarketCap,SLHN_Dividend12MonthYldGross,SLHN_HighPrice,SLHN_LastPrice,SLHN_LowPrice,SLHN_Volume,SREN_BEstEPS,SREN_BEstPERatio,SREN_BidPrice,SREN_CurrentMarketCap,SREN_Dividend12MonthYldGross,SREN_HighPrice,SREN_LastPrice,SREN_LowPrice,SREN_Volume,UBSG_BEstEBITDA,UBSG_BEstEPS,UBSG_BEstPERatio,UBSG_BidPrice,UBSG_CurrentMarketCap,UBSG_Dividend12MonthYldGross,UBSG_HighPrice,UBSG_LastPrice,UBSG_LowPrice,UBSG_Volume,ZURN_BEstEPS,ZURN_BEstPERatio,ZURN_BidPrice,ZURN_CurrentMarketCap,ZURN_Dividend12MonthYldGross,ZURN_HighPrice,ZURN_LastPrice,ZURN_LowPrice,ZURN_Volume,CPURNSA,DXY,ECCPEMUY,EURCHF,EURR002W,FDTR,GDBR10,GSWISS10,GSWISS20,MOVE,SZCPIYOY,USDCHF,USGG10YR,VIX,VSMIXUSEquity,XAU,XBTUSD
2015-10-14,,,,17.0244,40878.3643,0.998,17.2173,17.0341,16.9858,5383277.0,,,,,,,,,,,,,,,,,,,,,,82.4,47314.08,1.9417,83.05,82.4,80.95,1465907.0,,,,311.6,11781.7699,2.6628,313.5,311.7,310.7,138688.0,,1690.0,15604.7609,2.9586,1707.0,1690.0,1684.0,27494.0,,27.757,32193.22,4.4563,28.044,27.783,27.6,1730860.0,,,,134.2,16116.0,5.2122,136.8,134.3,133.5,188932.0,,,,13.45,2328.2839,3.8059,13.45,13.45,13.3,564809.0,,,,122.18,6980.1664,1.8954,123.47,122.18,122.09,241004.0,74.3,237057.5327,2.959,75.05,74.35,74.2,5313320.0,,,,73.329,234103.0308,3.5436,74.043,73.371,73.204,4401745.0,,,,325.75,8704.2002,2.6074,326.5,326.0,321.0,53890.0,251.9,217805.7961,3.1746,255.2,252.0,251.5,1379582.0,,,,481.0,24916.7354,4.5738,486.1,481.0,478.5,115646.0,,51.1,7715.836,2.3483,51.37,51.1,50.82,251280.0,224.5,7205.4049,2.894,226.2,224.6,224.1,78682.0,,,85.2,31602.7666,8.5044,85.7,85.25,85.0,858752.0,,,,18.71,72017.9236,4.0086,19.07,18.71,18.55,8909246.0,,,249.7,37555.1147,6.8082,252.2,249.7,248.9,455004.0,237.945,93.931,0.2,1.08955,0.05,0.25,0.541,-0.203,0.427,74.8044,-1.4,0.9497,1.9718,18.03,19.0,1184.13,253.76
2015-10-15,,,,17.0148,40855.2168,0.9986,17.1209,17.0244,16.8797,6420245.0,,,,,,,,,,,,,,,,,,,,,,81.8,46969.56,1.956,82.55,81.8,81.3,1617318.0,,,,314.8,11902.7248,2.6358,314.9,314.9,311.9,106446.0,,1724.0,15927.9364,2.8986,1733.0,1725.0,1691.0,36467.0,,28.254,32738.8678,4.3821,28.28,28.254,27.731,1382404.0,,,,133.0,15960.0,5.2632,134.9,133.0,131.9,163278.0,,,,13.45,2328.2839,3.8059,13.5,13.45,13.4,555151.0,,,,123.01,7033.0865,1.8811,123.66,123.1,121.81,197421.0,75.1,239608.2527,2.9275,75.25,75.15,74.6,7289308.0,,,,74.252,236913.8734,3.5016,74.546,74.252,73.581,3762841.0,,,,332.5,8884.4253,2.5545,332.75,332.75,325.75,60063.0,253.8,219190.409,3.1521,254.7,253.8,252.4,1098549.0,,,,482.4,24989.2581,4.5605,483.9,482.4,477.5,126323.0,,51.88,7816.9423,2.3129,52.0,51.88,51.12,195840.0,224.4,7208.613,2.8927,225.9,224.7,223.3,76572.0,,,85.9,31862.2615,8.4351,85.95,85.95,84.65,1203128.0,,,,18.91,72826.2487,3.9641,18.92,18.92,18.67,5801593.0,,,250.5,37690.4755,6.7837,252.1,250.6,249.4,453517.0,237.945,94.371,0.2,1.08191,0.05,0.25,0.55,-0.203,0.438,74.6084,-1.4,0.9506,2.0175,16.05,19.21,1183.1,254.77
2015-10-16,,,,16.735,40183.9413,1.0152,17.2077,16.7447,16.5711,11150306.0,,,,,,,,,,,,,,,,,,,,,,80.35,46136.97,1.9913,82.0,80.35,80.05,1933255.0,,,,315.0,11906.5047,2.6349,318.4,315.0,313.9,131508.0,,1732.0,15992.5715,2.8868,1755.0,1732.0,1728.0,37787.0,,28.568,33132.9468,4.3299,28.829,28.594,28.385,1745569.0,,,,132.4,15900.0,5.283,134.7,132.5,132.2,193650.0,,,,13.5,2336.9393,3.7919,13.6,13.5,13.35,937476.0,,,,127.55,7287.1032,1.8155,127.92,127.55,123.94,233070.0,73.7,235144.4928,2.9831,73.85,73.75,72.75,12761782.0,,,,75.763,241732.4607,3.4318,75.972,75.763,74.798,5225135.0,,,,335.5,8964.5253,2.5316,338.25,335.75,333.0,34628.0,259.5,224035.0163,3.0829,260.0,259.5,256.2,1690203.0,,,,487.9,25289.7094,4.5063,488.4,488.2,481.8,118039.0,,52.82,7939.5607,2.2713,52.83,52.83,52.03,356040.0,228.5,7330.521,2.8446,230.0,228.5,225.5,96332.0,,,86.7,32140.2917,8.3622,87.0,86.7,86.3,1053073.0,,,,19.48,75058.7659,3.8462,19.54,19.5,19.12,9893137.0,,,254.4,38277.0392,6.6798,254.9,254.5,251.9,497503.0,237.945,94.54,0.2,1.0829,0.05,0.25,0.548,-0.22,0.42,74.6965,-1.4,0.9537,2.0334,15.05,19.12,1177.3,260.48
2015-10-19,,,,16.4843,39582.1081,1.0307,16.899,16.4939,16.465,8751043.0,,,,,,,,,,,,,,,,,,,,,,80.85,46424.07,1.979,81.4,80.85,79.9,1232025.0,,,,314.3,11880.0458,2.6408,317.5,314.3,313.5,94394.0,,1745.0,16112.6081,2.8653,1752.0,1745.0,1726.0,19472.0,,28.463,32981.3779,4.3498,28.829,28.463,28.411,1045620.0,,,,132.3,15876.0,5.291,133.6,132.3,131.8,144716.0,,,,13.45,2336.9393,3.7919,13.65,13.5,13.4,1062963.0,,,,128.11,7318.8553,1.8077,129.59,128.11,127.36,215811.0,73.5,234347.3928,2.9932,74.6,73.5,73.35,5053042.0,,,,75.804,242000.16,3.428,76.35,75.846,75.511,3282762.0,,,,336.75,9004.5753,2.5204,339.0,337.25,335.0,31935.0,260.5,225097.5789,3.071,262.3,260.5,259.2,1037530.0,,,,487.4,25248.2679,4.5137,493.1,487.4,486.7,76374.0,,52.7,7926.6535,2.2756,53.3,52.73,52.52,173100.0,228.4,7330.521,2.8446,231.8,228.5,227.7,60924.0,,,86.8,32177.3624,8.3525,87.45,86.8,86.4,621230.0,,,,19.36,74519.8824,3.874,19.68,19.36,19.28,5305302.0,,,252.2,37946.1571,6.738,255.6,252.3,251.1,524106.0,237.945,94.928,0.2,1.08318,0.05,0.25,0.565,-0.232,0.406,70.9688,-1.4,0.9564,2.0228,14.98,19.08,1170.79,263.97
2015-10-20,,,,16.6772,40021.9093,1.0194,16.7158,16.6772,16.3299,7471163.0,,,,,,,,,,,,,,,,,,,,,,79.7,45792.45,2.0063,80.0,79.75,78.95,1556684.0,,,,317.3,11993.4411,2.6158,317.6,317.3,313.8,129610.0,,1692.0,15623.228,2.9551,1725.0,1692.0,1691.0,43008.0,,28.123,32617.6127,4.3984,28.411,28.149,27.731,1372164.0,,,,133.5,16032.0,5.2395,133.7,133.6,131.3,148153.0,,,,13.55,2345.5946,3.7779,13.6,13.55,13.4,713465.0,,,,129.22,7382.3594,1.7921,129.87,129.22,127.92,177302.0,73.45,234187.9728,2.9952,73.75,73.45,73.2,4869550.0,,,,74.546,237984.6706,3.4858,76.056,74.588,74.336,4720969.0,,,,338.0,9024.6003,2.5148,341.5,338.0,337.0,39433.0,257.1,222108.8658,3.1116,262.5,257.1,257.1,1209437.0,,,,490.6,25414.0341,4.4843,493.5,490.6,487.3,122563.0,,52.92,7952.4679,2.267,53.02,52.93,52.28,217320.0,229.9,7378.6426,2.8261,230.8,230.0,227.7,97643.0,,,86.9,32232.9684,8.3381,87.5,86.95,86.65,901851.0,,,,19.15,73711.5573,3.9164,19.39,19.15,19.02,8099986.0,,,252.0,37901.0369,6.746,253.9,252.0,249.9,494657.0,237.945,94.913,0.2,1.08491,0.05,0.25,0.626,-0.223,0.41,71.1086,-1.4,0.9562,2.067,15.75,19.27,1176.04,270.37
2015-10-21,,,,16.6868,40045.0567,1.0188,17.1595,16.6868,16.6386,9880779.0,,,,,,,,,,,,,,,,,,,,,,79.9,45907.29,2.0013,80.6,79.95,79.1,1228719.0,,,,322.0,12171.0937,2.5776,324.5,322.0,317.1,176369.0,,1702.0,15724.7975,2.936,1707.0,1703.0,1690.0,24050.0,,28.254,32738.8678,4.3821,28.698,28.254,27.966,1064911.0,,,,133.1,15984.0,5.2553,133.8,133.2,131.7,122152.0,,,,13.5,2336.9393,3.7919,13.7,13.5,13.45,922808.0,,,,128.48,7345.3153,1.8012,129.87,128.57,128.01,211968.0,73.25,233550.2928,3.0034,73.8,73.25,73.2,4237997.0,,,,73.581,234772.2791,3.5335,74.63,73.581,73.455,4800901.0,,,,337.75,9017.9253,2.5167,339.5,337.75,336.25,32672.0,253.2,218839.1276,3.1583,257.2,253.3,252.5,1488106.0,,,,490.2,25408.8539,4.4852,494.2,490.5,486.1,83921.0,,53.35,8008.399,2.2486,53.55,53.37,52.43,222240.0,230.7,7404.3074,2.8163,231.6,230.8,227.9,79038.0,,,87.3,32362.7158,8.3047,87.65,87.3,86.75,731751.0,,,,19.03,73249.6572,3.9411,19.3,19.03,18.93,6579136.0,,,253.5,38126.6383,6.7061,254.7,253.5,251.5,365143.0,237.945,95.035,0.2,1.08795,0.05,0.25,0.568,-0.242,0.374,69.6699,-1.4,0.9596,2.0228,16.7,18.97,1167.18,268.67
2015-10-22,,,,16.9762,40739.4797,1.0014,17.0534,16.9762,16.5904,8916626.0,,,,,,,,,,,,,,,,,,,,,,82.4,47314.08,1.9417,82.65,82.4,79.7,1302497.0,,,,327.8,12394.1044,2.5313,327.9,327.9,320.7,141880.0,,1751.0,16168.0096,2.8555,1756.0,1751.0,1696.0,23893.0,,28.725,33284.5156,4.3102,28.829,28.725,28.097,1343576.0,,,,134.4,16140.0,5.2045,134.5,134.5,132.1,139916.0,,,,14.75,2561.9779,3.4588,14.8,14.8,13.95,4277409.0,,,,130.33,7451.1556,1.7756,130.42,130.42,129.03,199770.0,74.75,238492.3127,2.9412,74.9,74.8,73.25,6985136.0,,,,75.007,239457.0167,3.4644,75.133,75.049,73.539,6051401.0,,,,339.25,9064.6503,2.5037,339.5,339.5,332.75,53485.0,260.7,225398.0915,3.0687,261.5,260.7,255.7,1997187.0,,,,503.5,26108.1801,4.3651,505.5,504.0,490.8,132032.0,,53.6,8040.667,2.2381,53.73,53.62,52.68,216360.0,233.7,7503.7587,2.779,234.0,233.9,230.0,122273.0,,,88.7,32881.7056,8.1736,88.85,88.7,86.9,1365314.0,,,,19.55,75251.2242,3.8363,19.55,19.55,18.94,8585525.0,,,259.4,39029.0439,6.5511,260.1,259.5,253.2,510231.0,237.945,96.378,0.2,1.08103,0.05,0.25,0.496,-0.285,0.325,69.9736,-1.4,0.9732,2.0263,14.45,19.16,1166.05,275.52
2015-10-23,,,,17.5067,42012.5884,0.9711,17.661,17.5067,17.0534,10133455.0,,,,,,,,,,,,,,,,,,,,,,83.7,48060.54,1.9116,84.95,83.7,82.25,1794470.0,,,,334.3,12636.0143,2.4828,335.4,334.3,328.7,185647.0,,1766.0,16315.747,2.8297,1772.0,1767.0,1755.0,25231.0,,29.405,34138.6345,4.2068,29.693,29.431,28.855,1610411.0,,,,135.0,16200.0,5.1852,135.8,135.0,133.0,158268.0,,,,15.0,2605.2545,3.4013,15.05,15.05,14.7,2584561.0,,,,132.0,7541.1199,1.7544,132.64,132.0,130.51,197669.0,75.5,240724.1926,2.9139,75.8,75.5,74.95,6333984.0,,,,75.846,242000.16,3.428,76.35,75.846,74.756,6322109.0,,,,351.0,9378.3753,2.4199,351.25,351.25,339.25,67567.0,264.2,228447.3171,3.0269,265.0,264.3,260.6,1636383.0,,,,511.5,26522.5957,4.2969,515.5,512.0,505.5,118482.0,,54.47,8152.5294,2.2025,54.78,54.48,53.88,406200.0,234.0,7506.9668,2.7778,236.5,234.0,233.4,99360.0,,,89.75,33289.4832,8.0735,90.45,89.8,88.7,1773790.0,,,,20.08,77329.7747,3.7332,20.22,20.09,19.7,11655861.0,,,259.7,39074.1642,6.5435,263.9,259.8,259.0,812066.0,237.945,97.127,0.2,1.07823,0.05,0.25,0.512,-0.294,0.311,70.8085,-1.4,0.9786,2.0866,14.46,19.41,1164.45,278.12
2015-10-26,,,,17.5549,42151.473,0.9679,17.7864,17.5646,17.4585,5706058.0,,,,,,,,,,,,,,,,,,,,,,83.45,47916.99,1.9173,84.4,83.45,83.3,828622.0,,,,331.9,12549.078,2.5,335.8,332.0,331.2,187205.0,,1771.0,16361.9149,2.8217,1776.0,1772.0,1756.0,20083.0,,29.536,34290.3618,4.1882,29.928,29.562,29.431,1251845.0,,,,135.6,16284.0,5.1584,135.9,135.7,134.8,104624.0,,,,15.05,2605.2545,3.4013,15.25,15.05,15.0,1207799.0,,,,133.2,7609.916,1.7385,134.22,133.2,131.81,143104.0,75.25,239927.0927,2.9236,75.55,75.25,75.0,4019106.0,,,,75.972,242401.7089,3.4223,76.476,75.972,75.721,4023475.0,,,,354.0,9451.8003,2.4011,356.0,354.0,351.5,45577.0,264.0,227956.5483,3.0303,265.7,264.0,263.4,873399.0,,,,513.0,26574.3976,4.2885,515.5,513.0,508.0,92027.0,,54.07,8098.7494,2.2195,54.58,54.07,53.92,233580.0,233.2,7481.302,2.7873,234.9,233.2,232.4,85673.0,,,90.15,33419.2306,8.0422,90.5,90.15,89.7,1009384.0,,,,20.14,77522.2331,3.7239,20.27,20.14,20.01,5738586.0,,,259.9,39089.2043,6.541,262.1,259.9,258.8,486781.0,237.945,96.861,0.2,1.08755,0.05,0.25,0.5,-0.295,0.313,69.6786,-1.4,0.9836,2.0564,15.29,19.15,1163.04,286.15
2015-10-27,,,,17.5356,42105.1782,0.9689,17.6514,17.5453,17.3717,6394403.0,,,,,,,,,,,,,,,,,,,,,,83.2,47802.15,1.9219,84.45,83.25,82.7,1054236.0,,,,316.0,11944.3031,2.6266,325.0,316.0,314.9,277147.0,,1758.0,16232.6447,2.8441,1772.0,1758.0,1752.0,15896.0,,28.882,33531.7254,4.2829,29.431,28.908,28.777,1231096.0,,,,133.9,16068.0,5.2278,135.6,133.9,133.5,113403.0,,,,14.65,2536.0119,3.4942,15.05,14.65,14.65,973980.0,,,,132.55,7572.8719,1.747,133.66,132.55,132.0,149795.0,75.2,239767.6727,2.9255,75.55,75.2,74.95,4276611.0,,,,74.798,238653.9188,3.476,75.175,74.798,73.833,6280545.0,,,,356.75,9525.2253,2.3826,360.25,356.75,353.75,64811.0,263.0,227093.9857,3.0418,265.1,263.0,261.5,989912.0,,,,508.5,26341.2889,4.3265,515.0,508.5,508.5,82412.0,,53.2,7991.1894,2.2542,53.97,53.23,53.07,366660.0,231.5,7426.7642,2.8078,233.8,231.5,230.8,95027.0,,,90.5,33548.978,8.011,91.0,90.5,89.8,1155737.0,,,,20.01,77021.8413,3.7481,20.2,20.01,19.97,5260655.0,,,258.8,38923.7633,6.5688,261.3,258.8,257.0,447749.0,237.945,96.906,0.2,1.0897,0.05,0.25,0.443,-0.337,0.27,69.8026,-1.4,0.9863,2.037,15.43,18.83,1166.88,295.44
2015-10-28,,,,17.8829,42915.3383,0.9506,17.9697,17.8829,17.4295,7749520.0,,,,,,,,,,,,,,,,,,,,,,83.85,48175.38,1.907,84.35,83.9,83.05,1021343.0,,,,315.8,11940.5233,2.6274,318.0,315.9,313.0,188244.0,,1776.0,16398.8493,2.8153,1784.0,1776.0,1755.0,18403.0,,29.091,33774.4891,4.2521,29.222,29.117,28.541,1254606.0,,,,136.2,16356.0,5.1357,136.4,136.3,133.7,166080.0,,,,14.65,2536.0119,3.4942,14.8,14.65,14.6,838091.0,,,,134.78,7699.8803,1.7182,135.05,134.78,132.55,166050.0,75.7,241521.2926,2.9043,75.85,75.75,75.1,3884562.0,,,,75.217,239992.4153,3.4567,75.888,75.217,74.63,5691839.0,,,,359.25,9591.9753,2.366,359.75,359.25,354.75,40920.0,267.9,231416.5428,2.9862,268.6,267.9,264.4,1125503.0,,,,511.0,26470.7938,4.3053,513.0,511.0,508.5,100771.0,,53.22,8008.399,2.2486,53.62,53.37,52.53,305100.0,233.9,7503.7587,2.779,234.9,233.9,230.5,94529.0,,,91.35,33882.6143,7.9322,91.55,91.4,90.2,1129314.0,,,,19.98,76944.8579,3.7519,19.99,19.99,19.46,7549926.0,,,260.6,39194.4849,6.5234,261.2,260.6,258.3,438350.0,237.945,97.782,0.2,1.08591,0.05,0.25,0.438,-0.33,0.281,70.2666,-1.4,0.9942,2.1009,14.33,19.5,1156.1,302.06
2015-10-29,,,,17.9118,43007.928,0.9486,18.0276,17.9215,17.7575,6133764.0,,,,,,,,,,,,,,,,,,,,,,84.1,48318.93,1.9014,84.5,84.15,83.65,866119.0,,,,316.4,11963.2023,2.6224,319.8,316.5,315.8,160362.0,,1770.0,16352.6814,2.8233,1784.0,1771.0,1765.0,19367.0,,28.96,33622.7618,4.2713,29.196,28.986,28.515,1078244.0,,,,136.3,16368.0,5.132,137.0,136.4,134.9,107583.0,,,,14.55,2518.7012,3.5182,14.85,14.55,14.55,944082.0,,,,135.98,7773.9685,1.7018,136.35,136.07,134.31,150551.0,75.95,242318.3926,2.8947,76.25,76.0,75.6,5826718.0,,,,75.721,241732.4607,3.4318,75.846,75.763,74.84,4014292.0,,,,359.75,9612.0003,2.3611,361.75,360.0,357.5,40483.0,268.3,231897.5679,2.9817,269.0,268.3,266.0,999450.0,,,,512.0,26548.4967,4.2927,517.0,512.5,511.5,95642.0,,54.12,8105.203,2.2174,54.4,54.12,53.4,487020.0,235.3,7551.8803,2.7613,236.0,235.4,233.6,107147.0,,,91.8,34030.8971,7.8976,93.25,91.8,91.25,1695119.0,,,,19.81,76290.4995,3.7841,20.14,19.82,19.65,8341094.0,,,261.1,39269.6854,6.5109,262.7,261.1,260.2,433174.0,237.945,97.282,0.2,1.08627,0.05,0.25,0.53,-0.269,0.333,73.122,-1.4,0.9895,2.1725,14.61,19.28,1145.97,313.52
2015-10-30,,,,17.989,43193.1074,0.9445,18.0758,17.9986,17.9311,6194708.0,,,,,,,,,,,,,,,,,,,,,,84.8,48692.16,1.8868,85.0,84.8,84.05,1217540.0,,,,319.0,12069.0379,2.5994,319.6,319.3,317.4,163008.0,,1768.0,16343.4478,2.8249,1780.0,1770.0,1759.0,19475.0,,29.169,33835.18,4.2445,29.196,29.169,28.646,1456298.0,,,,137.1,16452.0,5.1058,138.0,137.1,135.8,170470.0,,,,14.55,2518.7012,3.5182,14.65,14.55,14.3,1532012.0,,,,134.4,7684.0042,1.7218,136.44,134.5,133.29,223184.0,75.55,241043.0326,2.9101,76.0,75.6,75.3,4752354.0,,,,75.385,240527.8139,3.449,76.056,75.385,75.175,3807500.0,,,,357.75,9558.6003,2.3743,360.5,358.0,355.5,42973.0,268.3,231777.5679,2.9817,270.0,268.3,267.4,1056146.0,,,,510.0,26418.9918,4.3137,516.5,510.0,506.0,106823.0,,54.05,8227.1125,2.2195,54.87,54.07,53.88,575940.0,236.0,7574.337,2.7531,236.4,236.1,234.7,98434.0,,,91.85,34067.9678,7.889,92.8,91.9,91.5,1347016.0,,,,19.77,76136.5328,3.7917,19.96,19.78,19.68,8322075.0,,,261.3,39299.7656,6.5059,262.7,261.3,260.8,371617.0,237.945,96.946,0.2,1.08728,0.05,0.25,0.517,-0.273,0.333,73.0792,-1.4,0.9879,2.1421,15.07,19.41,1142.11,323.23
2015-11-02,,,,18.1144,43470.8766,0.9385,18.2108,18.1144,17.825,5035876.0,,,,,,,,,,,,,,,,,,,,,,84.3,48405.06,1.898,84.75,84.3,84.0,762581.0,,,,324.2,12258.0301,2.5594,325.0,324.3,322.7,153969.0,,1783.0,16472.718,2.8027,1791.0,1784.0,1760.0,15854.0,,29.405,34108.289,4.2105,29.588,29.405,28.829,1073273.0,,,,138.2,16596.0,5.0615,138.7,138.3,136.8,222099.0,,,,14.75,2553.3225,3.4705,14.8,14.75,14.45,509607.0,,,,137.92,7885.1008,1.6779,138.02,138.02,133.11,146427.0,75.0,239289.4127,2.9314,75.55,75.05,74.75,4243781.0,,,,75.007,239457.0167,3.4644,75.217,75.049,74.714,3228924.0,,,,361.5,9652.0503,2.3513,362.75,361.5,356.5,33630.0,266.9,230144.2364,2.9963,267.8,267.0,266.4,946114.0,,,,512.5,26574.3976,4.2885,515.0,513.0,508.0,74579.0,,55.03,8351.882,2.1805,55.48,55.03,53.58,455040.0,238.7,7660.9559,2.7219,240.4,238.8,234.9,105404.0,,,93.35,34624.0282,7.7623,93.4,93.4,92.0,1394244.0,,,,20.02,77060.333,3.7463,20.16,20.02,19.78,6907208.0,,,263.6,39645.6878,6.4492,264.8,263.6,260.3,432426.0,237.838,96.928,0.4,1.08696,0.05,0.25,0.557,-0.264,0.343,73.2086,-1.4,0.987,2.1709,14.15,19.77,1133.84,363.76
2015-11-03,,,,18.2012,43679.2035,0.934,18.2398,18.2012,18.0758,4677687.0,,,,,,,,,,,,,,,,,,,,,,85.45,49065.39,1.8724,85.6,85.45,84.25,1255236.0,,,,325.6,12307.168,2.5491,328.2,325.6,324.5,92539.0,,1809.0,16712.7912,2.7624,1814.0,1810.0,1780.0,21277.0,,29.693,34472.4345,4.166,29.85,29.719,29.274,990626.0,,,,138.3,16596.0,5.0615,139.2,138.3,137.7,143692.0,,,,14.9,2579.2885,3.4356,15.0,14.9,14.75,677816.0,,,,137.18,7837.4726,1.688,138.48,137.18,137.18,136147.0,75.35,240245.9326,2.9197,75.5,75.35,74.85,3411924.0,,,,74.882,239055.4677,3.4702,75.175,74.924,74.672,3422698.0,,,,360.75,9632.0253,2.3562,362.25,360.75,359.25,33155.0,268.3,231998.0804,2.9795,268.5,268.5,265.3,767291.0,,,,511.0,26470.7938,4.3053,512.5,511.0,509.0,73968.0,,55.2,8373.394,2.1739,55.47,55.2,54.97,247920.0,239.7,7693.0369,2.7106,240.4,239.8,238.6,63331.0,,,93.65,34735.2402,7.7375,93.8,93.7,92.9,1071420.0,,,,19.16,73791.55,3.9124,19.5,19.17,18.92,22109868.0,,,264.2,39750.9684,6.4321,264.3,264.3,262.3,363146.0,237.838,97.158,0.4,1.08646,0.05,0.25,0.573,-0.272,0.333,73.2962,-1.4,0.9909,2.2105,14.54,19.86,1117.79,395.0
2015-11-04,,,,18.3748,44119.0047,0.9247,18.4905,18.3844,18.2398,6874140.0,,,,,,,,,,,,,,,,,,,,,,86.05,49438.62,1.8583,86.6,86.1,85.7,1015760.0,,,,325.2,12295.8285,2.5515,328.5,325.3,323.8,140089.0,,1811.0,16731.2584,2.7594,1820.0,1812.0,1799.0,20632.0,,29.954,34775.889,4.1297,30.504,29.98,29.771,1865663.0,,,,137.6,16512.0,5.0872,139.1,137.6,137.1,178943.0,,,,14.95,2587.9439,3.4241,15.1,14.95,14.9,621757.0,,,,135.7,7752.8004,1.7065,138.11,135.7,135.61,157328.0,75.8,241680.7126,2.9024,76.25,75.8,75.55,4724018.0,,,,74.756,238653.9188,3.476,75.93,74.798,74.63,4477630.0,,,,359.25,9591.9753,2.366,362.75,359.25,358.5,29028.0,268.7,232128.8492,2.9762,273.9,268.8,268.2,1284560.0,,,,513.5,26600.2986,4.2843,520.0,513.5,511.0,102264.0,,55.1,8362.638,2.1772,55.67,55.12,54.82,239940.0,239.7,7689.8288,2.7117,241.3,239.7,238.4,91082.0,,,93.15,34531.3514,7.7831,94.8,93.15,93.05,1373029.0,,,,19.11,73599.0837,3.9226,19.43,19.12,19.06,11382294.0,,,264.8,39856.2491,6.4151,266.8,265.0,264.1,466959.0,237.838,97.95,0.4,1.07933,0.05,0.25,0.598,-0.274,0.339,77.5875,-1.4,0.9934,2.225,15.51,19.79,1107.9,411.96
